plCode,divName,eclgyName,height,area,flColor,flSeason,smellCode,lightDemand,place,toxic,levelCode,growSpeedCode,growTempCode,winterLowCode,humidityCode,springWtCode,summerWtCode,autumnWtCode,winterWtCode,speclManage
13253,잎보기식물,일반형,50,30,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082002,057004,083002,053003,053003,053003,053003," "
13003,잎보기식물,일반형,40,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057004,083002,,,,," "
18600,잎&꽃보기식물,일반형,40,40,노랑색,"여름,가을",079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082002,057002,083002,053003,053003,053003,053003," "
19715,잎보기식물,일반형,150,50,,,079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082003,057003,083002,053003,053003,053003,053004," 홍콩야자라고 알려진 쉐플레라 ‘홍콩’은 실내공기정화력이 우수한, 특히 담배연기를 잘 흡수하는 식물로 알려져 있으며 키가 큰 종류의 쉐플레라와 키가 작은 왜성종 쉐플레라가 있다. 물 꽂이 화분에 심어도 뿌리가 내리는 적응력이 강한 식물이지만, 추위에는 약하다. 수건으로 잎을 닦아 주면 잎에서 윤기가 생겨 관상하기 좋다. "
18578,잎&꽃보기식물,일반형,50,30,"분홍색,빨강색,오렌지색,흰색","봄,여름",079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,053002,053002,053002,053004," 꽃이 피어 있는 시간이 길고 짙은 녹색의 잎이 매혹적으로 빛나서 인기 있는 상록저목이다.  또한 꽃이 피어도 열매는 맺지 않는 것이 특징이다."
18602,잎보기식물,일반형,50,40,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,,090002,082002,057002,083002,053003,053003,053003,053004,"- 시비관리: 수용성비료는 2주마다 지침에 따라 사용하며, 완효성비료는 성장하는 계절에 따라 신중하게 한번만 토양에 줌. 겨울동안(10월하순~2월하순)에는 시비하지 않음. - 분흙의 물빠짐이 좋아야 한다. 온도가 너무 높지 않도록 주의함, 팻츠헤데라의 반입종으로 팻츠헤데라에 비해서 추위에 약하다. 벤젠 제거에 효과적인 에코플랜트이다. 키는 30-40cm 키가 작은 실내분화식물로 줄기는 곧게 자란다."
17393,잎&꽃보기식물,일반형,40,30,"분홍색,흰색,혼합색",봄,079003,"중간 광도(800~1,500 Lux)","발코니 내측 ,발코니 창측 ",,089001,090002,082002,057002,083002,053004,053003,053003,053004," "
19696,잎보기식물,일반형,25,30,,,,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,,090002,082003,057005,083003,053002,053002,053002,053003,"  줄기와 잎이 향나무 가지와 비슷하고, 수태같이 생기기도 하다. 줄기가 연해 누워 자라고 줄기에 뿌리가 내리며 자란다. 포기는 밀집해서 소복하게 모여 자라고 잎은 밝은 녹색 또는 연녹색으로 비늘같이 부드러운 짧은 잎이 나 있다. 원산은 1과 1속으로 세계에 700종이 나며 주로 열대 우림지대에 자생하며 일본에 16종이 나고 한국에 6종이 난다. 화훼 장식 재료로 일반적으로 사용 되지는 않으나 작품의 밑 부분을 가려야 한다든지 수반화 아랫부분에 쓰여 작품의 아름다움을 더한다."
13242,잎보기식물,일반형,50,40,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090002,082003,057005,083002,053003,053003,053003,053004," "
14918,잎보기식물,일반형,50,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ",알려져 있지 않음,089002,090002,082003,057005,083002,053003,053003,053003,053004,"어두운 곳에 오래 있으면 잎 끝이 아래로 처지거나 싹 끝이 시드는 등의 증상이 있고, 건조할 경우에는 잎이 말리는 현상이 있으므로 직사광선을 피한다. 잎의 무늬가 선명하여 포인트로 적당하다. 덩이줄기에서 올라온 달걀모양 잎의 앞면에 주맥을 축으로 짙은 녹색 또는 암갈색의 반점이 있다."
18588,잎보기식물,일반형,10,10,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082001,057001,083002,053003,053003,053003,053004," "
19716,잎보기식물,"일반형,수경형",20,30,,,079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,,,082003,057005,083002,053003,053003,053003,053004," 에코플렌트 중에서 가장 관리가 쉽고 잘 자라는 식물로 병해충에 대한 강한 저항성을 갖고 있다. 실내관엽 식물중 일산화탄소 제거능이 우수하여 주방의 기능성 식물로 알려진 종으로 어두운 곳에서도 잘 적응한다. 약 40m 길이까지 자랄 수 있는 덩굴성으로 행잉으로 이용하며 기근을 갖는다. 여러무늬 종들이 있으며 공기 정화력도 가지고 있다. 칼슘옥살레이트 성분을 가지고 있어 애완동물에게는 독성이 있다. 수경재배가 가능하여 줄기를 잘라 물꽂이 삽목하여 재배한다. 반음지에서 잘 자라며 겨울철에는 충분히 빛을 받게 하면서 물은 적게준다. "
18589,꽃보기식물,건조형,50,30,"보라색,분홍색,빨강색,노랑색,흰색,혼합색,기타","봄,여름",079002,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090003,082003,057005,083002,053004,053003,053004,053004," "
19460,잎보기식물,"일반형,건조형",25,30,흰색,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090001,082003,057005,083001,053003,053003,053003,053003,"육질이 많아 잘 부러짐, 서늘한 곳을 좋아한다.  녹영이 둥근 구슬을 꿴 모양이라면, 세네시오 라디칸스는 작은 녹색 바나나를 줄에 꿰어놓은 형상의 다육식물이다. 다육질의 다년초로 잎은 호생하며 짧은 엽병이 있다. 잎의 길이는 2-3cm 정도로 선단이 위로 향하며 초생달 모양으로 바깥쪽에 암녹색의 세로줄 무늬가 있다. 꽃은 흰색으로 향기가 나며 잎은 약용으로 쓰인다.  낮은 온도에서도 잘 견디는 편이나 계속적인 생장을 위해서는 야간 온도를 13℃이상은 유지해야 한다. 행잉바스켓용으로 좋다.  "
14914,잎보기식물,일반형,50,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ",,089003,090002,082003,057005,083002,053003,053003,053003,053004," "
17741,"잎&꽃보기식물,열매보기식물",일반형,30,45,흰색,봄,079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",All parts of plant are poisonous if ingested,089001,,082002,057001,083002,053003,053003,053003,053004," "
14917,잎&꽃보기식물,일반형,40,30,"오렌지색,노랑색","봄,여름",079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ",,,,082003,057005,083002,053003,053003,053003,053004," "
19709,잎보기식물,일반형,40,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,,,082003,057005,083002,053003,053003,053003,053004,열대식물이지만 10℃이상에서 월동하여 온실에서 겨울을   나고 그늘이나 직사광선에서도 잘 자란다. 잎 위쪽에 성긴 톱니가 있는 타원형 잎 표면에 규칙적인 은색 무늬가 있다.
19711,잎보기식물,일반형,50,25,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090003,082003,057005,083003,,,,,뿌리가 없이 공중에서 습도와 영양분을 흡수하므로 건조하지 않도록 자주 분무해 준다. 
15829,잎보기식물,일반형,50,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ",N/A,089002,,082003,057005,083002,053003,053003,053003,053004," "
18581,잎보기식물,일반형,30,20,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","발코니 내측 ,발코니 창측 ",,,,082002,057001,083002,053003,053003,053003,053003," "
16138,잎보기식물,일반형,40,40,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,,,082002,057002,083003,053002,053002,053002,053003," 잎은 우상복엽으로 1-3쌍이고 증산효과가 뛰어나다."
19706,잎보기식물,일반형,20,20,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090002,082003,057005,083002,053003,053003,053003,053004,"  수박 페페로미아는 자일렌 제거량이 ‘중’등급이고, 포름알데히드 제거량은 ‘중상’등급으로 우수한 공기정화식물이다. 새집증후군 원인물질인 자일렌과 포름알데히드의 제거효과가 우수하나, 빛을 너무 적게 받으면 도장(웃자람)하고 실내에서 재배할 때 습도 40~70%를 유지해야한다. 추위에 약해 겨울철 온도관리에 주의하고 부엽토성분의 배수가 잘되는 토양에 심는다. 깍지벌레 응애와 같은 병충해에 주의한다.  "
18587,잎보기식물,일반형,150,100,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090003,082002,057003,083002,053003,053003,053003,053004," "
16035,잎보기식물,일반형,200,100,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",unknown,089002,,082002,057004,083002,053003,053003,053003,053004," "
19714,잎보기식물,일반형,30,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057004,083002,053002,053002,053003,053004," 연두색, 흰색, 빨강, 분홍색등의 잎색과 줄무늬, 점무늬 등 다양한 잎모양을 지닌 대표적인 잎보기식물이다. 실내 암모니아 제거능력 우수하고 반그늘을 좋아하며 고온다습한 환경에서 잘 자란다. 덩굴성이면서 줄기 마디에서 기근이 나와 다른 물체에 붙어 자란다. 줄기를 자르면 즙액이 나오고 이를 식용하면 위험하다. 응애, 깍지벌레, 온실가루이 병충해를 조심한다. "
16033,잎보기식물,일반형,100,50,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082002,057004,083002,053003,053003,053003,053003," "
19712,잎&꽃보기식물,건조형,50,30,"분홍색,빨강색,오렌지색,노랑색,흰색,기타",겨울,079002,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","발코니 내측 ,발코니 창측 ",,089003,090002,082003,057004,083003,053004,053003,053003,053004," ‘물위의 배’라는 뜻으로 꽃은 2개의 꽃잎 1개의 설판, 3개의 꽃받침으로 구성된다. 분홍색, 빨강색, 노란색, 흰색 등 다양한 색을 갖고 있으며 화려하지만 대부분 향기가 없다. 우리나라에서는 겨울철에 꽃이 피고 화분용이나 절화로 많이 쓰이며 결혼식 축하 코사지로 많이 쓰인다. 지하부 배지의 과습에 약하므로 건조하게 관리한다. 뿌리가 꽉 차기 전, 3~4월에 분갈이를 하는 것이 좋다."
19663,잎보기식물,일반형,300,100,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","발코니 내측 ,발코니 창측 ",줄기에 검은색의 열매가 맺히지만 독성이 있으므로 먹지 않는 것이 좋다.,,,082003,057005,083002,053003,053003,053003,053003,"  최대 2m 정도 자라며 모양이 가늘고 호리호리한 줄기들이 모여 하나의 다발을 이루는 형태를 갖는다. 줄기는 대나무와 비슷하며 황갈색의 섬유질로 싸여있다. 주황빛을 띄는 줄기에 검은색의 열매가 맺히지만 독성이 있으므로 먹지 않는 것이 좋다. 생장이 매우 빠른편으로 반양지에서 직사광선을 피하여 기르는 것이 좋지만 광량이 너무 적으면 잎이 전체적으로 처지고 모양이 흐트러진다. 물은 화분구멍으로 흘러나올 만큼 흠뻑 주며 하루에 한 두 차례 엽면에 스프레이로 뿌려 줄 경우 외관을 유지하는데 도움이 된다. 1989년 나사에서 발표한 50종의 우수실내정화식물 중 하나로 증산작용이 뛰어나고 휘발성 화학물질 제거 능력이 매우 우수하여 공기 정화식물로 인기가 높다. "
19701,잎보기식물,건조형,150,100,"노랑색,기타",,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082003,057002,083002,053003,053003,053003,053004,"뜰에서 재배가능한 제주도를 제외한 나머지 지역에서는 온실이나 집안에서 가꾸는 관상수이다. 꽃은 단성화이며 노란빛을 띤 색으로 6~8월에 암수딴그루로 핀다. 수꽃차례는 원줄기 끝에 원기둥 모양으로 달리며, 길이 50~60cm, 지름 5~8cm이고, 암꽃차례는 원줄기에 끝에 둥글게 모여 달린다. 열매는 구과로 10월에 익는데 관상용, 식용, 약용으로 쓴다.     Skill Level: Beginner Exposure: Full sun Soil type: Well-drained/light **Despite its common name, this plant is not in fact a palm but in fact a cycad. Originally from Japan and Korea, it has been cultivated for centuries. It's undemanding and easy to care for, and can also be kept as a long-lived house plant. It has a reputation for being slow-growing, but it will often suddenly swing into action and grow several new leaves within a matter of weeks. A sago palm make a great addition to a summer patio, but larger specimens can also be planted out into the garden. Mature plants can withstand quite severe frosts, but do insulate any younger plants against cold weather. ##Soil Type:  A GOOD general purpose potting soil (a soil that retains water yet drains well) will suffice. Check purchased soil to see that it is well aerated and add sand or perlite and peat moss if it seems to pack too tightly. Give the plants a chance to settle in before going back to whatever fertilization program has been successful for you. If you want to mix your own take: 1 part garden soil, 1 part coarse sand or perlite, 1 part moist peat or humus (leaf mold) and a light dusting of lime. Always use a pot with a hole."
19474,잎&꽃보기식물,일반형,25,25,"보라색,분홍색,흰색","봄,여름",079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090002,082002,057004,083002,053003,053003,053003,053004," "
16450,잎보기식물,일반형,30,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057003,083002,053003,053003,053003,053004," 자주빛을 띠는 닭의장풀과 식물로 단독화분에 심어도 아름답다."
